order_id,datetime,product_name,quantity,price
5321,2017-05-27 19:23:00,Puree,2,1.95
5322,2017-05-27 17:38:00,Chapati,4,1.95
2560,2017-05-26 21:34:00,Chapati,1,1.95
5323,2017-05-26 11:58:00,Chapati,1,1.95
5324,2017-05-24 18:56:00,Chapati,1,1.95
5324,2017-05-24 18:56:00,Puree,1,1.95
5325,2017-05-24 17:50:00,Puree,1,1.95
5326,2017-05-20 22:18:00,Chapati,4,1.95
2569,2017-05-20 20:58:00,Chapati,2,1.95
5327,2017-05-16 19:21:00,Chapati,1,1.95
2584,2017-05-14 15:44:00,Chapati,1,1.95
5328,2017-05-13 21:46:00,Chapati,2,1.95
5329,2017-05-13 19:12:00,Chapati,3,1.95
5330,2017-05-13 17:31:00,Puree,1,1.95
5331,2017-05-12 17:43:00,Chapati,2,1.95
5332,2017-05-10 21:09:00,Chapati,1,1.95
5333,2017-05-10 20:24:00,Chapati,2,1.95
5334,2017-05-09 19:03:00,Chapati,1,1.95
5335,2017-05-09 17:47:00,Chapati,1,1.95
5336,2017-05-08 21:29:00,Chapati,2,1.95
2589,2017-05-08 21:13:00,Chapati,1,1.95
5337,2017-05-07 21:53:00,Chapati,1,1.95
5338,2017-05-07 21:41:00,Chapati,1,1.95
5339,2017-05-07 19:19:00,Chapati,1,1.95
5340,2017-05-06 18:12:00,Puree,1,1.95
5341,2017-05-05 21:32:00,Chapati,2,1.95
5342,2017-05-05 19:58:00,Chapati,4,1.95
5343,2017-05-05 19:22:00,Puree,1,1.95
5344,2017-05-05 18:53:00,Chapati,3,1.95
5345,2017-05-04 20:42:00,Chapati,1,1.95
5346,2017-05-03 17:24:00,Chapati,1,1.95
2603,2017-05-02 21:42:00,Chapati,1,1.95
5347,2017-05-01 18:40:00,Chapati,1,1.95
5348,2017-04-30 19:58:00,Chapati,1,1.95
2605,2017-04-29 20:56:00,Chapati,1,1.95
2606,2017-04-29 20:45:00,Chapati,1,1.95
5349,2017-04-29 19:59:00,Chapati,1,1.95
5350,2017-04-29 17:55:00,Puree,1,1.95
5351,2017-04-28 20:27:00,Chapati,1,1.95
2611,2017-04-28 19:19:00,Chapati,1,1.95
5352,2017-04-27 21:24:00,Chapati,2,1.95
4447,2017-04-26 19:03:00,Chapati,2,1.95
4447,2017-04-26 19:03:00,Puree,2,1.95
4448,2017-04-26 17:52:00,Chapati,1,1.95
5353,2017-04-22 19:45:00,Chapati,1,1.95
5354,2017-04-22 19:20:00,Puree,3,1.95
2634,2017-04-22 18:21:00,Chapati,1,1.95
5355,2017-04-21 19:11:00,Chapati,1,1.95
2639,2017-04-21 18:46:00,Puree,2,1.95
5356,2017-04-21 18:08:00,Puree,1,1.95
2640,2017-04-20 20:46:00,Chapati,2,1.95
2643,2017-04-19 19:17:00,Chapati,1,1.95
2644,2017-04-18 19:41:00,Chapati,1,1.95
5357,2017-04-18 18:15:00,Chapati,1,1.95
2646,2017-04-17 18:38:00,Chapati,2,1.95
5358,2017-04-15 18:50:00,Chapati,1,1.95
2653,2017-04-15 17:45:00,Chapati,2,1.95
5359,2017-04-14 20:13:00,Chapati,1,1.95
5360,2017-04-14 19:55:00,Chapati,1,1.95
5361,2017-04-14 19:45:00,Puree,1,1.95
2659,2017-04-13 19:46:00,Chapati,1,1.95
2660,2017-04-12 20:13:00,Chapati,2,1.95
5362,2017-04-12 13:03:00,Chapati,2,1.95
5363,2017-04-11 17:41:00,Puree,1,1.95
4471,2017-04-09 17:46:00,Chapati,2,1.95
2672,2017-04-08 19:04:00,Chapati,1,1.95
2673,2017-04-08 18:11:00,Chapati,1,1.95
4474,2017-04-06 18:12:00,Chapati,2,1.95
5364,2017-04-02 20:07:00,Chapati,1,1.95
5365,2017-04-01 19:30:00,Chapati,1,1.95
2688,2017-04-01 19:11:00,Chapati,1,1.95
5366,2017-04-01 18:57:00,Chapati,1,1.95
2692,2017-04-01 17:54:00,Chapati,1,1.95
2695,2017-03-31 19:56:00,Chapati,1,1.95
5367,2017-03-31 19:36:00,Puree,1,1.95
5368,2017-03-31 18:44:00,Chapati,1,1.95
5369,2017-03-30 20:30:00,Chapati,2,1.95
5370,2017-03-30 20:17:00,Puree,2,1.95
2699,2017-03-27 21:09:00,Chapati,2,1.95
2702,2017-03-26 18:14:00,Chapati,1,1.95
5371,2017-03-26 17:08:00,Chapati,1,1.95
2704,2017-03-26 16:44:00,Chapati,1,1.95
4482,2017-03-25 18:16:00,Chapati,1,1.95
2706,2017-03-24 22:07:00,Chapati,1,1.95
5372,2017-03-24 19:37:00,Chapati,1,1.95
5373,2017-03-24 19:13:00,Puree,2,1.95
5374,2017-03-24 19:03:00,Chapati,1,1.95
5375,2017-03-20 19:21:00,Chapati,1,1.95
5376,2017-03-19 18:34:00,Chapati,3,1.95
2717,2017-03-18 20:38:00,Chapati,2,1.95
5377,2017-03-18 18:59:00,Chapati,1,1.95
5378,2017-03-18 17:30:00,Chapati,2,1.95
2722,2017-03-18 12:51:00,Chapati,1,1.95
2731,2017-03-17 00:59:00,Chapati,2,1.95
5379,2017-03-16 12:19:00,Puree,2,1.95
2732,2017-03-15 22:20:00,Chapati,1,1.95
5380,2017-03-14 20:34:00,Chapati,1,1.95
4498,2017-03-13 17:04:00,Chapati,2,1.95
2734,2017-03-12 18:45:00,Chapati,1,1.95
2737,2017-03-08 18:37:00,Chapati,1,1.95
5381,2017-03-07 18:08:00,Chapati,1,1.95
5382,2017-03-07 11:26:00,Puree,1,1.95
2740,2017-03-05 21:39:00,Chapati,1,1.95
2748,2017-03-02 22:41:00,Chapati,1,1.95
2751,2017-03-01 21:40:00,Chapati,1,1.95
5383,2017-02-27 20:56:00,Chapati,1,1.95
5384,2017-02-27 18:40:00,Chapati,1,1.95
2753,2017-02-26 21:02:00,Chapati,1,1.95
5385,2017-02-25 17:41:00,Chapati,2,1.95
5386,2017-02-25 17:23:00,Chapati,1,1.95
5387,2017-02-24 21:56:00,Chapati,1,1.95
5388,2017-02-19 18:46:00,Chapati,2,1.95
5389,2017-02-18 18:07:00,Chapati,1,1.95
5390,2017-02-16 19:04:00,Puree,2,1.95
2779,2017-02-15 20:50:00,Chapati,1,1.95
5391,2017-02-14 20:47:00,Chapati,1,1.95
5392,2017-02-14 18:17:00,Chapati,1,1.95
5393,2017-02-12 19:31:00,Chapati,1,1.95
5394,2017-02-11 18:26:00,Chapati,1,1.95
2788,2017-02-11 18:15:00,Chapati,1,1.95
5395,2017-02-10 19:10:00,Chapati,1,1.95
5396,2017-02-09 18:58:00,Chapati,1,1.95
5397,2017-02-08 15:58:00,Chapati,2,1.95
5398,2017-02-05 19:57:00,Puree,1,1.95
2795,2017-02-05 17:55:00,Chapati,1,1.95
2795,2017-02-05 17:55:00,Puree,1,1.95
2797,2017-02-04 21:05:00,Chapati,1,1.95
2798,2017-02-04 19:01:00,Chapati,1,1.95
5399,2017-02-04 18:29:00,Chapati,3,1.95
5400,2017-02-03 19:30:00,Chapati,1,1.95
2804,2017-02-01 21:16:00,Chapati,1,1.95
5401,2017-01-31 18:20:00,Chapati,1,1.95
2809,2017-01-28 18:41:00,Chapati,1,1.95
5402,2017-01-28 16:51:00,Chapati,1,1.95
5403,2017-01-27 18:05:00,Chapati,1,1.95
2817,2017-01-26 21:50:00,Chapati,1,1.95
5404,2017-01-26 19:41:00,Chapati,3,1.95
2819,2017-01-26 15:42:00,Chapati,2,1.95
5405,2017-01-25 19:47:00,Chapati,3,1.95
5406,2017-01-25 12:34:00,Chapati,1,1.95
2825,2017-01-23 19:51:00,Chapati,1,1.95
5407,2017-01-23 19:11:00,Chapati,3,1.95
5408,2017-01-21 18:49:00,Chapati,4,1.95
2830,2017-01-21 18:26:00,Chapati,2,1.95
2831,2017-01-21 18:18:00,Chapati,2,1.95
5409,2017-01-20 18:39:00,Chapati,4,1.95
5410,2017-01-20 18:18:00,Puree,2,1.95
5411,2017-01-18 19:49:00,Chapati,4,1.95
5412,2017-01-18 19:43:00,Chapati,4,1.95
4552,2017-01-15 17:23:00,Puree,1,1.95
2839,2017-01-14 19:15:00,Chapati,3,1.95
5413,2017-01-13 19:13:00,Chapati,3,1.95
5414,2017-01-13 18:47:00,Chapati,1,1.95
5415,2017-01-12 15:12:00,Chapati,1,1.95
5416,2017-01-10 16:39:00,Puree,2,1.95
5417,2017-01-09 17:56:00,Chapati,3,1.95
5418,2017-01-08 18:35:00,Chapati,2,1.95
5419,2017-01-08 17:38:00,Chapati,8,1.95
5420,2017-01-08 16:56:00,Chapati,1,1.95
4554,2017-01-07 18:28:00,Chapati,1,1.95
5421,2017-01-07 18:11:00,Chapati,2,1.95
2855,2017-01-07 18:04:00,Chapati,1,1.95
5422,2017-01-06 20:09:00,Chapati,1,1.95
2860,2017-01-04 18:23:00,Chapati,2,1.95
5423,2017-01-03 19:27:00,Puree,1,1.95
5423,2017-01-03 19:27:00,Chapati,1,1.95
5424,2017-01-03 18:29:00,Chapati,1,1.95
5425,2017-01-02 19:12:00,Chapati,2,1.95
2868,2017-01-01 18:28:00,Chapati,2,1.95
5426,2016-12-31 19:15:00,Chapati,2,1.95
5427,2016-12-30 16:56:00,Chapati,1,1.95
5428,2016-12-28 18:52:00,Chapati,4,1.95
5429,2016-12-24 21:03:00,Chapati,1,1.95
2891,2016-12-24 18:44:00,Chapati,2,1.95
5430,2016-12-24 15:40:00,Chapati,1,1.95
5431,2016-12-23 13:42:00,Chapati,4,1.95
5432,2016-12-23 13:39:00,Chapati,4,1.95
5433,2016-12-23 13:37:00,Chapati,5,1.95
2903,2016-12-21 17:42:00,Chapati,1,1.95
5434,2016-12-20 18:59:00,Chapati,2,1.95
4576,2016-12-20 18:11:00,Chapati,1,1.95
5435,2016-12-18 17:36:00,Chapati,4,1.95
2916,2016-12-17 18:18:00,Chapati,3,1.95
5436,2016-12-16 18:52:00,Chapati,1,1.95
5437,2016-12-16 17:16:00,Chapati,1,1.95
5438,2016-12-15 19:51:00,Chapati,1,1.95
4582,2016-12-15 12:04:00,Puree,1,1.95
2925,2016-12-15 08:35:00,Chapati,2,1.95
5439,2016-12-12 18:01:00,Chapati,1,1.95
2929,2016-12-11 19:24:00,Chapati,1,1.95
5440,2016-12-10 18:16:00,Chapati,1,1.95
5441,2016-12-09 19:53:00,Chapati,1,1.95
4586,2016-12-09 16:58:00,Puree,1,1.95
5442,2016-12-07 18:15:00,Puree,1,1.95
5443,2016-12-07 17:25:00,Chapati,1,1.95
5444,2016-12-06 19:34:00,Chapati,2,1.95
5445,2016-12-04 18:40:00,Chapati,3,1.95
5446,2016-12-03 21:21:00,Chapati,3,1.95
5447,2016-12-03 18:01:00,Chapati,1,1.95
5448,2016-12-03 17:30:00,Chapati,3,1.95
2951,2016-12-03 17:00:00,Chapati,2,1.95
2954,2016-12-01 19:12:00,Chapati,1,1.95
4591,2016-12-01 17:13:00,Puree,1,1.95
2955,2016-11-30 17:42:00,Chapati,4,1.95
2956,2016-11-30 16:53:00,Chapati,2,1.95
5449,2016-11-29 20:04:00,Chapati,2,1.95
5450,2016-11-28 20:40:00,Chapati,1,1.95
5451,2016-11-28 20:36:00,Chapati,1,1.95
5452,2016-11-28 20:29:00,Chapati,1,1.95
5453,2016-11-27 18:55:00,Chapati,2,1.95
5454,2016-11-27 18:47:00,Chapati,1,1.95
5455,2016-11-27 17:42:00,Puree,1,1.95
5456,2016-11-25 20:03:00,Chapati,2,1.95
5457,2016-11-25 19:54:00,Chapati,2,1.95
5458,2016-11-25 19:01:00,Chapati,1,1.95
5459,2016-11-23 17:40:00,Chapati,1,1.95
5460,2016-11-22 18:28:00,Chapati,1,1.95
2982,2016-11-18 18:18:00,Chapati,1,1.95
5461,2016-11-17 16:52:00,Chapati,1,1.95
2992,2016-11-12 18:43:00,Chapati,2,1.95
5462,2016-11-11 17:00:00,Chapati,1,1.95
2999,2016-11-10 19:39:00,Chapati,1,1.95
5463,2016-11-08 18:17:00,Chapati,2,1.95
5464,2016-11-08 18:01:00,Chapati,2,1.95
5465,2016-11-02 18:40:00,Chapati,1,1.95
5466,2016-11-02 18:37:00,Chapati,1,1.95
5467,2016-11-01 19:58:00,Chapati,2,1.95
5468,2016-11-01 17:20:00,Puree,2,1.95
5469,2016-10-29 16:52:00,Chapati,1,1.95
3030,2016-10-27 19:39:00,Chapati,2,1.95
4617,2016-10-24 20:18:00,Chapati,2,1.95
5470,2016-10-23 18:20:00,Chapati,1,1.95
5471,2016-10-23 15:55:00,Chapati,1,1.95
5472,2016-10-22 20:11:00,Puree,1,1.95
5473,2016-10-21 17:45:00,Puree,2,1.95
5474,2016-10-21 17:12:00,Chapati,1,1.95
5475,2016-10-14 19:58:00,Chapati,1,1.95
3067,2016-10-14 18:31:00,Chapati,1,1.95
5476,2016-10-13 20:10:00,Puree,1,1.95
5477,2016-10-10 19:45:00,Chapati,2,1.95
5478,2016-10-09 16:33:00,Chapati,1,1.95
3078,2016-10-08 18:37:00,Chapati,2,1.95
5479,2016-10-08 17:44:00,Chapati,2,1.95
3083,2016-10-07 18:20:00,Chapati,1,1.95
4631,2016-10-05 13:54:00,Chapati,2,1.95
5480,2016-10-02 17:00:00,Chapati,1,1.95
4636,2016-10-02 16:27:00,Chapati,3,1.95
3095,2016-10-01 18:59:00,Chapati,2,1.95
5481,2016-09-30 19:03:00,Chapati,2,1.95
5482,2016-09-24 18:29:00,Chapati,1,1.95
5483,2016-09-21 18:51:00,Chapati,3,1.95
5484,2016-09-21 18:49:00,Chapati,3,1.95
5485,2016-09-21 18:48:00,Chapati,3,1.95
5486,2016-09-21 18:45:00,Chapati,3,1.95
5487,2016-09-21 18:43:00,Chapati,3,1.95
5488,2016-09-21 13:13:00,Puree,3,1.95
5489,2016-09-18 18:40:00,Chapati,1,1.95
5490,2016-09-17 22:26:00,Chapati,2,1.95
5490,2016-09-17 22:26:00,Puree,1,1.95
5491,2016-09-16 17:28:00,Chapati,1,1.95
5491,2016-09-16 17:28:00,Puree,1,1.95
5492,2016-09-16 12:19:00,Chapati,2,1.95
5493,2016-09-14 21:58:00,Chapati,1,1.95
5494,2016-09-12 20:55:00,Chapati,1,1.95
5495,2016-09-11 18:12:00,Puree,2,1.95
5496,2016-09-10 13:09:00,Chapati,1,1.95
5496,2016-09-10 13:09:00,Puree,1,1.95
5497,2016-09-09 19:26:00,Chapati,1,1.95
3136,2016-09-06 18:49:00,Chapati,1,1.95
5498,2016-09-03 18:15:00,Chapati,2,1.95
5499,2016-09-03 17:49:00,Chapati,1,1.95
5500,2016-09-02 22:05:00,Chapati,1,1.95
5501,2016-08-31 20:08:00,Chapati,1,1.95
3149,2016-08-30 20:30:00,Chapati,1,1.95
5502,2016-08-30 19:16:00,Chapati,1,1.95
5503,2016-08-29 17:07:00,Chapati,3,1.95
5504,2016-08-28 21:40:00,Chapati,1,1.95
5504,2016-08-28 21:40:00,Puree,1,1.95
5505,2016-08-26 18:06:00,Chapati,1,1.95
5506,2016-08-26 11:43:00,Chapati,2,1.95
5507,2016-08-24 21:36:00,Chapati,4,1.95
4662,2016-08-21 17:53:00,Chapati,2,1.95
5508,2016-08-20 20:02:00,Chapati,2,1.95
5509,2016-08-20 19:15:00,Chapati,1,1.95
3164,2016-08-20 18:45:00,Chapati,1,1.95
5510,2016-08-20 18:29:00,Chapati,1,1.95
5511,2016-08-17 20:39:00,Chapati,1,1.95
5512,2016-08-16 18:13:00,Puree,2,1.95
5513,2016-08-16 17:44:00,Chapati,1,1.95
5514,2016-08-14 18:10:00,Chapati,1,1.95
5515,2016-08-14 18:08:00,Puree,1,1.95
5516,2016-08-11 22:55:00,Chapati,1,1.95
5517,2016-08-11 17:42:00,Puree,1,1.95
5518,2016-08-08 20:01:00,Chapati,4,1.95
4671,2016-08-08 17:10:00,Chapati,1,1.95
5519,2016-08-06 18:35:00,Puree,2,1.95
3182,2016-08-06 18:39:00,Chapati,1,1.95
5520,2016-08-05 19:07:00,Chapati,1,1.95
3186,2016-08-05 18:30:00,Chapati,1,1.95
4673,2016-08-02 18:44:00,Chapati,1,1.95
5521,2016-07-29 18:41:00,Chapati,1,1.95
5522,2016-07-25 18:58:00,Chapati,4,1.95
5523,2016-07-23 20:02:00,Chapati,1,1.95
5524,2016-07-23 17:37:00,Chapati,1,1.95
3204,2016-07-21 20:28:00,Chapati,3,1.95
4684,2016-07-17 23:05:00,Chapati,2,1.95
5525,2016-06-19 17:41:00,Puree,1,1.95
5526,2016-06-18 18:38:00,Chapati,2,1.95
5527,2016-06-18 12:47:00,Puree,1,1.95
5528,2016-06-16 12:53:00,Chapati,2,1.95
5529,2016-06-12 20:32:00,Chapati,2,1.95
3218,2016-06-10 19:18:00,Chapati,1,1.95
3219,2016-06-10 18:13:00,Chapati,1,1.95
5530,2016-06-10 18:03:00,Chapati,1,1.95
3220,2016-06-09 19:45:00,Chapati,2,1.95
4696,2016-06-06 21:10:00,Chapati,1,1.95
3222,2016-06-05 20:09:00,Chapati,1,1.95
5531,2016-06-05 18:24:00,Puree,1,1.95
5532,2016-06-04 20:34:00,Chapati,1,1.95
3228,2016-06-03 17:58:00,Chapati,2,1.95
3232,2016-06-01 21:03:00,Chapati,1,1.95
5533,2016-05-28 21:43:00,Chapati,2,1.95
5534,2016-05-27 19:40:00,Chapati,1,1.95
3244,2016-05-27 18:42:00,Chapati,1,1.95
4703,2016-05-19 18:07:00,Chapati,1,1.95
5535,2016-05-16 18:47:00,Chapati,2,1.95
3258,2016-05-15 19:00:00,Chapati,1,1.95
3259,2016-05-15 18:18:00,Chapati,1,1.95
4704,2016-05-14 18:09:00,Puree,1,1.95
3264,2016-05-14 13:45:00,Puree,1,1.95
3268,2016-05-13 19:12:00,Chapati,1,1.95
5536,2016-05-11 18:21:00,Chapati,1,1.95
5537,2016-05-07 20:20:00,Chapati,2,1.95
5538,2016-05-06 13:24:00,Chapati,2,1.95
5539,2016-05-06 12:04:00,Chapati,1,1.95
5540,2016-05-03 16:59:00,Chapati,2,1.95
5540,2016-05-03 16:59:00,Puree,2,1.95
4710,2016-05-02 19:33:00,Chapati,3,1.95
5541,2016-05-02 18:57:00,Chapati,2,1.95
5542,2016-05-02 17:47:00,Chapati,1,1.95
3288,2016-04-29 22:38:00,Chapati,1,1.95
3293,2016-04-24 19:21:00,Chapati,4,1.95
3297,2016-04-23 19:48:00,Chapati,1,1.95
5543,2016-04-23 19:08:00,Chapati,1,1.95
3301,2016-04-22 18:00:00,Chapati,1,1.95
3302,2016-04-21 22:55:00,Chapati,1,1.95
5544,2016-04-15 20:00:00,Chapati,1,1.95
4724,2016-04-15 18:05:00,Chapati,2,1.95
5545,2016-04-14 17:17:00,Puree,1,1.95
5546,2016-04-07 18:21:00,Chapati,2,1.95
5547,2016-04-06 17:19:00,Chapati,2,1.95
5548,2016-04-03 15:24:00,Chapati,2,1.95
3319,2016-04-02 20:40:00,Chapati,1,1.95
4733,2016-04-01 18:35:00,Chapati,2,1.95
5549,2016-04-01 11:31:00,Chapati,4,1.95
4734,2016-03-30 21:19:00,Puree,1,1.95
5550,2016-03-28 18:52:00,Chapati,1,1.95
5551,2016-03-26 18:40:00,Chapati,1,1.95
5552,2016-03-25 17:36:00,Chapati,2,1.95
5553,2016-03-19 20:28:00,Chapati,1,1.95
5554,2016-03-18 18:47:00,Chapati,6,1.95
5555,2016-03-16 11:31:00,Chapati,1,1.95
5556,2016-03-15 11:58:00,Puree,1,1.95
5557,2016-03-10 17:27:00,Chapati,1,1.95
5557,2016-03-10 17:27:00,Puree,1,1.95
64,2019-07-30 19:55:00,Tandoori Roti,1,2.6
70,2019-07-30 17:35:00,Plain Naan,1,2.6
72,2019-07-29 22:21:00,Plain Naan,1,2.6
5558,2019-07-29 22:13:00,Plain Naan,1,2.6
5559,2019-07-29 19:54:00,Tandoori Roti,1,2.6
5560,2019-07-29 19:44:00,Plain Naan,1,2.6
3344,2019-07-29 17:38:00,Plain Naan,1,2.6
5561,2019-07-28 21:18:00,Plain Naan,1,2.6
5562,2019-07-28 20:00:00,Plain Naan,1,2.6
3345,2019-07-28 18:20:00,Plain Naan,1,2.6
80,2019-07-28 17:10:00,Plain Naan,1,2.6
5563,2019-07-28 16:58:00,Plain Naan,1,2.6
5564,2019-07-27 21:31:00,Plain Naan,2,2.6
83,2019-07-27 19:36:00,Plain Naan,1,2.6
86,2019-07-27 19:23:00,Plain Naan,1,2.6
5565,2019-07-27 19:17:00,Plain Naan,1,2.6
87,2019-07-27 18:56:00,Plain Naan,2,2.6
3348,2019-07-27 18:22:00,Plain Naan,3,2.6
88,2019-07-27 18:18:00,Plain Naan,2,2.6
90,2019-07-27 18:01:00,Plain Naan,1,2.6
5566,2019-07-27 17:47:00,Plain Naan,2,2.6
3349,2019-07-27 17:31:00,Plain Naan,1,2.6
5567,2019-07-27 16:45:00,Plain Naan,2,2.6
5568,2019-07-26 22:15:00,Plain Naan,1,2.6
5569,2019-07-26 20:15:00,Tandoori Roti,1,2.6
95,2019-07-26 19:42:00,Plain Naan,1,2.6
96,2019-07-26 19:33:00,Plain Naan,1,2.6
5570,2019-07-26 19:32:00,Plain Naan,1,2.6
5571,2019-07-26 19:21:00,Plain Naan,2,2.6
5572,2019-07-26 19:09:00,Plain Naan,2,2.6
3351,2019-07-26 18:59:00,Plain Naan,1,2.6
98,2019-07-26 18:32:00,Plain Naan,1,2.6
5573,2019-07-26 17:30:00,Plain Naan,2,2.6
5574,2019-07-26 16:55:00,Plain Naan,2,2.6
5575,2019-07-25 20:51:00,Plain Naan,1,2.6
5576,2019-07-25 19:52:00,Plain Naan,3,2.6
5577,2019-07-25 19:44:00,Plain Naan,2,2.6
4751,2019-07-25 17:34:00,Plain Naan,1,2.6
4751,2019-07-25 17:34:00,Tandoori Roti,1,2.6
3355,2019-07-24 20:02:00,Plain Naan,1,2.6
5578,2019-07-24 18:21:00,Plain Naan,1,2.6
107,2019-07-23 21:30:00,Plain Naan,1,2.6
108,2019-07-23 19:54:00,Plain Naan,2,2.6
5579,2019-07-22 21:47:00,Plain Naan,1,2.6
5580,2019-07-21 22:52:00,Plain Naan,1,2.6
5581,2019-07-21 19:50:00,Plain Naan,1,2.6
5582,2019-07-21 19:10:00,Plain Naan,1,2.6
111,2019-07-21 18:55:00,Plain Naan,2,2.6
5583,2019-07-21 17:34:00,Plain Naan,1,2.6
5584,2019-07-20 21:41:00,Tandoori Roti,1,2.6
117,2019-07-20 19:47:00,Plain Naan,1,2.6
5585,2019-07-20 19:30:00,Plain Naan,1,2.6
118,2019-07-20 19:04:00,Plain Naan,1,2.6
119,2019-07-20 19:04:00,Plain Naan,1,2.6
121,2019-07-20 18:45:00,Plain Naan,1,2.6
122,2019-07-20 18:41:00,Plain Naan,2,2.6
5586,2019-07-20 18:25:00,Plain Naan,1,2.6
3362,2019-07-20 17:22:00,Plain Naan,1,2.6
5587,2019-07-19 20:56:00,Plain Naan,1,2.6
5588,2019-07-19 20:22:00,Plain Naan,1,2.6
126,2019-07-19 20:15:00,Plain Naan,2,2.6
128,2019-07-19 19:29:00,Plain Naan,1,2.6
5589,2019-07-19 18:19:00,Tandoori Roti,1,2.6
5590,2019-07-19 18:17:00,Plain Naan,2,2.6
5591,2019-07-19 17:19:00,Tandoori Roti,2,2.6
136,2019-07-19 17:14:00,Plain Naan,2,2.6
5592,2019-07-18 20:57:00,Tandoori Roti,1,2.6
3363,2019-07-18 19:57:00,Plain Naan,2,2.6
5593,2019-07-18 19:52:00,Plain Naan,1,2.6
5594,2019-07-18 17:07:00,Plain Naan,2,2.6
3365,2019-07-17 17:36:00,Plain Naan,1,2.6
3366,2019-07-16 20:50:00,Plain Naan,1,2.6
5595,2019-07-16 19:22:00,Plain Naan,1,2.6
5596,2019-07-16 19:16:00,Plain Naan,1,2.6
138,2019-07-16 19:02:00,Plain Naan,3,2.6
5597,2019-07-16 18:25:00,Plain Naan,1,2.6
5598,2019-07-16 18:13:00,Plain Naan,1,2.6
5599,2019-07-16 13:52:00,Plain Naan,2,2.6
141,2019-07-15 21:30:00,Tandoori Roti,1,2.6
143,2019-07-15 19:18:00,Plain Naan,1,2.6
5600,2019-07-14 20:35:00,Plain Naan,1,2.6
5601,2019-07-14 20:30:00,Plain Naan,1,2.6
5602,2019-07-14 20:01:00,Plain Naan,2,2.6
5603,2019-07-14 19:56:00,Plain Naan,2,2.6
5604,2019-07-14 18:19:00,Plain Naan,1,2.6
149,2019-07-14 16:41:00,Plain Naan,1,2.6
5605,2019-07-13 22:00:00,Plain Naan,1,2.6
5606,2019-07-13 21:33:00,Plain Naan,1,2.6
5607,2019-07-13 20:13:00,Plain Naan,1,2.6
154,2019-07-13 18:42:00,Plain Naan,1,2.6
155,2019-07-13 18:36:00,Plain Naan,1,2.6
5608,2019-07-13 18:28:00,Plain Naan,1,2.6
156,2019-07-13 17:22:00,Plain Naan,1,2.6
5609,2019-07-12 19:21:00,Tandoori Roti,2,2.6
159,2019-07-12 19:18:00,Plain Naan,1,2.6
5610,2019-07-12 17:38:00,Plain Naan,1,2.6
5611,2019-07-12 16:59:00,Plain Naan,4,2.6
160,2019-07-11 19:33:00,Plain Naan,1,2.6
162,2019-07-11 18:27:00,Plain Naan,2,2.6
163,2019-07-10 19:24:00,Plain Naan,2,2.6
164,2019-07-10 18:25:00,Plain Naan,1,2.6
168,2019-07-09 18:14:00,Plain Naan,1,2.6
169,2019-07-09 17:41:00,Plain Naan,1,2.6
5612,2019-07-08 21:56:00,Plain Naan,1,2.6
3375,2019-07-08 19:57:00,Plain Naan,1,2.6
5613,2019-07-07 22:52:00,Plain Naan,2,2.6
3377,2019-07-07 19:40:00,Plain Naan,2,2.6
5614,2019-07-07 18:40:00,Plain Naan,1,2.6
5615,2019-07-06 21:25:00,Plain Naan,1,2.6
175,2019-07-06 19:18:00,Tandoori Roti,2,2.6
176,2019-07-06 19:02:00,Plain Naan,1,2.6
5616,2019-07-06 18:56:00,Tandoori Roti,2,2.6
177,2019-07-06 18:39:00,Plain Naan,1,2.6
178,2019-07-06 18:32:00,Plain Naan,2,2.6
5617,2019-07-06 18:11:00,Plain Naan,3,2.6
5618,2019-07-06 18:02:00,Plain Naan,1,2.6
179,2019-07-06 18:02:00,Plain Naan,1,2.6
181,2019-07-06 17:15:00,Plain Naan,2,2.6
5619,2019-07-06 15:15:00,Plain Naan,1,2.6
5620,2019-07-05 22:01:00,Plain Naan,1,2.6
184,2019-07-05 21:33:00,Plain Naan,1,2.6
186,2019-07-05 19:29:00,Plain Naan,1,2.6
4766,2019-07-05 19:00:00,Plain Naan,1,2.6
5621,2019-07-05 18:56:00,Plain Naan,1,2.6
5622,2019-07-05 18:14:00,Plain Naan,1,2.6
190,2019-07-05 17:56:00,Plain Naan,1,2.6
192,2019-07-05 17:26:00,Plain Naan,1,2.6
193,2019-07-05 17:22:00,Plain Naan,2,2.6
5623,2019-07-04 19:02:00,Plain Naan,1,2.6
5624,2019-07-04 18:00:00,Plain Naan,1,2.6
5625,2019-07-02 20:37:00,Plain Naan,1,2.6
5626,2019-07-02 20:29:00,Plain Naan,2,2.6
5627,2019-07-02 20:13:00,Plain Naan,2,2.6
4768,2019-07-02 20:07:00,Plain Naan,1,2.6
200,2019-07-02 19:24:00,Plain Naan,1,2.6
203,2019-07-01 18:33:00,Plain Naan,1,2.6
4769,2019-07-01 18:09:00,Plain Naan,3,2.6
205,2019-06-30 20:38:00,Plain Naan,1,2.6
5628,2019-06-30 19:51:00,Plain Naan,1,2.6
5629,2019-06-29 21:25:00,Plain Naan,1,2.6
5629,2019-06-29 21:25:00,Tandoori Roti,1,2.6
3386,2019-06-29 21:14:00,Plain Naan,1,2.6
5630,2019-06-29 20:54:00,Plain Naan,2,2.6
5631,2019-06-29 20:12:00,Plain Naan,2,2.6
